22.2138	-0.217136	5.209	-0.0183872	0.00838587	
13.8259	-0.601979	8.1677	-0.404527	-0.030526	
9.60438	-0.726833	6.74906	-0.0401371	-0.00255488	
1.39334	-1.23012	1.59043	-0.150083	-0.128443	
3.16435	-1.09264	3.19663	-0.0573303	-0.0147872	
3.08877	-1.4113	3.88467	0.0575912	0.048432	
19.5727	-0.31942	6.68387	-2.51537	-0.117311	
14.3626	-0.494174	7.02475	-0.25224	-0.0172545	
28.1774	-0.546697	15.1751	-0.655974	-0.0223609	
5.38882	-0.784642	4.13417	-0.36498	-0.0698681	
2.73899	-1.13905	2.89814	-0.109316	-0.0304481	
3.24188	-1.34143	4.00165	0.247154	0.108421	
21.6504	-0.690535	3.57953	-25.1684	-2.15483	
26.7531	-0.437027	11.6258	-1.77519	-0.0559804	
17.1922	-0.557147	9.51948	-1.6546	-0.0793331	
4954.2	-1.91347e+06	0.175587	7781.75	1.13495e+06	
0.0321375	-2.09467e+06	0.309677	-0.294217	-98451	
4717.12	-78366.6	0.39218	-7409.67	-9119.64	
