0.0190922	0	0.95461	0.0007291	0.0482148	0.000534901
0.019244	1	0.9622	0.000390366	0.0400717	0.000273758
0.0192385	2	0.961927	0.000416339	0.0396917	0.000298801
0.0192268	3	0.961341	0.000221068	0.0404328	0.000192481
0.0192226	4	0.961129	0.00045112	0.0406528	0.000343376
0.0191588	5	0.957942	0.000444063	0.0478991	0.000342195
0.0191757	6	0.958786	0.00145152	0.047366	0.00110565
0.0191321	7	0.956604	0.00059603	0.0423559	0.000483915
0.0191769	8	0.958847	0.000518533	0.0419326	0.000436319
0.0191307	9	0.956534	0.000516235	0.0423287	0.000417159
0.019192	10	0.959598	0.000898643	0.0413282	0.000683303
0.0191893	11	0.959466	0.000810333	0.0402568	0.000597216
0.0191569	12	0.957847	0.000409911	0.0404413	0.000331874
0.0191842	13	0.959212	0.000429918	0.0406059	0.000341224
0.0191781	14	0.958905	0.000383733	0.0394719	0.000311488
0.019189	15	0.959448	0.000361565	0.0398352	0.000294226
0.0191971	16	0.959853	0.000355151	0.0381305	0.000282615
0.019191	17	0.959549	0.000334258	0.0391241	0.000266992
0.0191942	18	0.959711	0.000333662	0.0393566	0.000263596
0.0192006	19	0.960032	0.000312839	0.0386551	0.000250973
0.019191	20	0.959552	0.000319354	0.0387896	0.000250726
0.0191903	21	0.959515	0.000315697	0.0382399	0.000246241
0.019187	22	0.959352	0.000308906	0.0391746	0.000242844
0.0192179	23	0.960897	0.0003052	0.0385147	0.000238666
0.0192174	24	0.960868	0.000282137	0.038351	0.000225007
0.0191833	25	0.959165	0.000286467	0.0390989	0.000227281
0.0191708	26	0.958541	0.000299553	0.0398934	0.000234992
0.0192006	27	0.960031	0.000301296	0.0388409	0.000239924
0.0286975	0	0.956583	0.000342333	0.0463252	0.000334
0.0289171	1	0.963902	0.000338435	0.0365806	0.000292577
0.0289614	2	0.965381	0.000173557	0.0347223	0.000155251
0.0289601	3	0.965336	0.000175125	0.0346155	0.00015644
0.0289038	4	0.96346	0.000185868	0.037547	0.000165756
0.0287859	5	0.959531	0.000178249	0.0471591	0.000188697
0.0287686	6	0.958954	0.00134633	0.0459317	0.00109536
0.0287379	7	0.95793	0.000985405	0.0412237	0.000735182
0.028809	8	0.960302	0.000840543	0.0381867	0.000636976
0.0288271	9	0.960904	0.000407248	0.0381897	0.000352359
0.0288401	10	0.961335	0.000401743	0.0376653	0.000338104
0.0288436	11	0.961454	0.000691944	0.0357822	0.000520741
0.0289118	12	0.963728	0.000331205	0.0353478	0.00028828
0.0288656	13	0.962186	0.000337991	0.0356299	0.000279319
0.028882	14	0.962733	0.000314572	0.0358874	0.000263595
0.0289119	15	0.96373	0.000295901	0.0353611	0.000250234
0.0288653	16	0.962176	0.000300429	0.0356172	0.000246788
0.0289107	17	0.963689	0.000286038	0.0343993	0.000235448
0.0289319	18	0.964396	0.000535502	0.0339552	0.00040248
0.0289197	19	0.963991	0.00025507	0.0339583	0.000212074
0.0289083	20	0.963609	0.000257084	0.0343194	0.000211812
0.0289117	21	0.963724	0.000243016	0.0339134	0.000196962
0.0289264	22	0.964215	0.000247519	0.0345111	0.000200281
0.028874	23	0.962466	0.000257086	0.0353226	0.000205631
0.0289237	24	0.964122	0.000431607	0.0335001	0.000315039
0.0289113	25	0.963709	0.000232116	0.0341267	0.000189756
0.0288742	26	0.962472	0.000451744	0.0346912	0.00032889
0.0288985	27	0.963284	0.000233627	0.0347085	0.000194102
0.0383678	0	0.959194	0.000269223	0.0424371	0.000282289
0.0387062	1	0.967654	0.000134425	0.0313249	0.000129363
0.0387147	2	0.967868	0.000333572	0.0301508	0.000257618
0.0387244	3	0.96811	0.000149492	0.0309177	0.000141383
0.0386603	4	0.966506	0.000140256	0.0324388	0.000134307
0.0385193	5	0.962982	0.000167979	0.0422128	0.000198688
0.0383675	6	0.959188	0.000513509	0.0438349	0.000570534
0.0384693	7	0.961732	0.000438695	0.0368583	0.000401691
0.0384762	8	0.961905	0.000371996	0.0357462	0.000342666
0.0384221	9	0.960554	0.000426946	0.0367962	0.000365066
0.0385811	10	0.964527	0.000693218	0.0328742	0.000511933
0.038556	11	0.9639	0.00032142	0.0333566	0.000279671
0.0385667	12	0.964167	0.000301415	0.032627	0.00026066
0.0385371	13	0.963427	0.000317155	0.0340059	0.000265123
0.0385396	14	0.96349	0.000289057	0.0345847	0.000241972
0.0385463	15	0.963657	0.000303852	0.0339362	0.000251272
0.0385884	16	0.964709	0.000256651	0.0333292	0.000216918
0.0385889	17	0.964722	0.000287391	0.0329074	0.000234664
0.0385704	18	0.964259	0.000275973	0.0334181	0.000223713
0.0386003	19	0.965007	0.000241709	0.0324099	0.000196182
0.0385958	20	0.964895	0.000239694	0.0335889	0.000195606
0.0385858	21	0.964646	0.000232512	0.0328791	0.000188874
0.0385941	22	0.964852	0.000244637	0.0327956	0.000198115
0.03861	23	0.96525	0.000414817	0.0333613	0.000295292
0.0385942	24	0.964855	0.000223591	0.0333447	0.000180298
0.0386085	25	0.965212	0.000226988	0.0330946	0.000185654
0.0385651	26	0.964128	0.000240376	0.0333536	0.000194832
0.0385661	27	0.964153	0.000229622	0.0335521	0.000184789
0.0574143	0	0.956905	0.000673303	0.0428635	0.000501357
0.0581359	1	0.968932	0.00029419	0.0286844	0.000221958
0.058193	2	0.969883	0.000120439	0.0278937	0.000118924
0.0581674	3	0.969457	0.000118807	0.0282879	0.000119224
0.0580571	4	0.967619	0.000309943	0.0306225	0.000231133
0.0576277	5	0.960462	0.000456439	0.0433151	0.000377006
0.0570554	6	0.950923	0.00064411	0.0529952	0.000697136
0.057779	7	0.962983	0.000917627	0.034543	0.000698179
0.0577538	8	0.962564	0.00032624	0.0336767	0.000303388
0.0577105	9	0.961842	0.000328302	0.0329459	0.000286855
0.0577865	10	0.963108	0.000326828	0.0331751	0.000286023
0.0578873	11	0.964788	0.000600416	0.030553	0.000425398
0.0578371	12	0.963951	0.00026604	0.0306796	0.000230661
0.0579404	13	0.965673	0.000259129	0.0308875	0.000226171
0.0579511	14	0.965852	0.000502001	0.0295498	0.000356187
0.0580313	15	0.967189	0.000476416	0.0281814	0.000358451
0.0580065	16	0.966774	0.000226246	0.0291156	0.000193271
0.0580253	17	0.967088	0.000215248	0.029016	0.000183794
0.0580985	18	0.968307	0.000442269	0.0280062	0.000324274
0.0581091	19	0.968485	0.00018864	0.0275016	0.000164633
0.0581301	20	0.968835	0.000184539	0.0276526	0.000162637
0.0581288	21	0.968813	0.000192019	0.0281047	0.000163134
0.0581121	22	0.968536	0.000189265	0.027978	0.000160086
0.0580863	23	0.968104	0.000196327	0.0300293	0.000161838
0.0581522	24	0.969203	0.00038491	0.027148	0.00028481
0.0581379	25	0.968964	0.000178854	0.027828	0.000152206
0.05801	26	0.966833	0.000367196	0.0300408	0.000256928
0.0580861	27	0.968102	0.000179757	0.0286732	0.00015547
0.0764076	0	0.955095	0.00063006	0.0424961	0.000473134
0.0774846	1	0.968558	0.000284734	0.0284516	0.000204536
0.0776024	2	0.97003	0.000108373	0.0272031	0.00010979
0.0774682	3	0.968353	0.000300245	0.0282898	0.000216292
0.0774057	4	0.967571	0.000110851	0.0300903	0.000113523
0.0768953	5	0.961192	0.000154715	0.0406211	0.000203159
0.0761551	6	0.951938	0.000505748	0.050272	0.000655994
0.0770745	7	0.963432	0.000905677	0.0344576	0.000709076
0.0768679	8	0.960849	0.000703735	0.0337854	0.000508025
0.0770246	9	0.962807	0.000658031	0.0324959	0.000458994
0.0770708	10	0.963384	0.000273074	0.0312499	0.000244104
0.0772087	11	0.965109	0.000585204	0.0311775	0.00041368
0.0773093	12	0.966366	0.000223404	0.0281129	0.000211319
0.0772383	13	0.965478	0.000241897	0.029675	0.000211608
0.0773	14	0.96625	0.000501985	0.0292639	0.000360172
0.0773224	15	0.96653	0.000219021	0.0288196	0.000190924
0.0773462	16	0.966827	0.000213966	0.0289538	0.000185132
0.0773859	17	0.967324	0.000197264	0.0278262	0.000170212
0.077532	18	0.96915	0.000421104	0.0266173	0.00031849
0.0774498	19	0.968122	0.000399081	0.0279047	0.000281126
0.0773415	20	0.966769	0.000208939	0.0293254	0.000170457
0.0773712	21	0.96714	0.000202929	0.0292446	0.000165961
0.0774053	22	0.967566	0.00035218	0.028989	0.000254499
0.0774634	23	0.968293	0.000196562	0.0290102	0.000160779
0.077581	24	0.969762	0.000358156	0.0265026	0.000256105
0.0775389	25	0.969236	0.000162253	0.0265721	0.000140018
0.0774911	26	0.968638	0.000163895	0.0269268	0.000143181
0.0774598	27	0.968247	0.000165976	0.0272718	0.000144299
0.0953816	0	0.953816	0.000623765	0.042055	0.000487686
0.0967334	1	0.967334	0.000108946	0.0288366	0.000109209
0.0969484	2	0.969484	0.000104928	0.0265157	0.000105447
0.0968038	3	0.968038	0.000301231	0.0276294	0.00021047
0.0965536	4	0.965536	0.000288429	0.0298481	0.000197388
0.0957098	5	0.957098	0.000542687	0.0427159	0.000498484
0.0952236	6	0.952236	0.000545838	0.0519486	0.000735766
0.0957792	7	0.957792	0.000872698	0.036747	0.00060874
0.0960408	8	0.960408	0.000766569	0.0332066	0.000514585
0.0961542	9	0.961542	0.000302878	0.03117	0.00026362
0.0961679	10	0.961679	0.000285655	0.0312287	0.000247756
0.0963641	11	0.963641	0.000255217	0.0291966	0.000229655
0.096467	12	0.96467	0.000578181	0.0290819	0.000411307
0.0964021	13	0.964021	0.000488633	0.0302634	0.000361851
0.0965176	14	0.965176	0.000489485	0.0287362	0.00033433
0.0964843	15	0.964843	0.000436438	0.0294714	0.000327165
0.0965985	16	0.965985	0.000214968	0.0279459	0.000184405
0.09668	17	0.9668	0.000426719	0.0278512	0.000291934
0.0967797	18	0.967797	0.000417771	0.0268195	0.000302388
0.0968953	19	0.968953	0.000400027	0.0266107	0.000275125
0.0966327	20	0.966327	0.000367813	0.0291761	0.00027368
0.0968326	21	0.968327	0.000382559	0.0257333	0.000276627
0.0967396	22	0.967396	0.00034765	0.027833	0.000235452
0.0968673	23	0.968673	0.000165967	0.0264373	0.000143534
0.0967022	24	0.967022	0.000347109	0.0283581	0.000230961
0.0966011	25	0.966011	0.000190378	0.0290009	0.000154997
0.0967937	26	0.967936	0.000374847	0.0264714	0.00026487
0.0967142	27	0.967142	0.000356634	0.0271874	0.000240681
0.142365	0	0.949101	0.000641287	0.043454	0.000504194
0.145082	1	0.967212	0.000288406	0.0295004	0.000206921
0.145494	2	0.969957	0.000301949	0.0274379	0.000217363
0.145349	3	0.968991	0.000108317	0.028403	0.000115146
0.144711	4	0.964738	0.000291972	0.0313115	0.000211452
0.142758	5	0.951721	0.000536206	0.0484194	0.000447781
0.140608	6	0.937384	0.000706621	0.0628358	0.000834118
0.143389	7	0.955925	0.000856046	0.0372391	0.000790846
0.143724	8	0.958157	0.000669856	0.0328212	0.00048538
0.144183	9	0.961222	0.000652625	0.0313357	0.000442138
0.144504	10	0.963359	0.000617865	0.0294923	0.000441132
0.144607	11	0.964045	0.000242454	0.0292358	0.00022047
0.144539	12	0.96359	0.000257572	0.0302898	0.000224668
0.144731	13	0.964872	0.00023367	0.0284711	0.000206938
0.144856	14	0.965705	0.000215656	0.0283981	0.000189549
0.144984	15	0.966563	0.000205497	0.0281503	0.000182282
0.145138	16	0.967587	0.00043947	0.0260005	0.000314672
0.145281	17	0.968539	0.000419767	0.0254881	0.00028615
0.145351	18	0.969005	0.000409075	0.0251971	0.00032739
0.145401	19	0.969343	0.000168623	0.0258085	0.000154221
0.145345	20	0.968966	0.000164952	0.0263438	0.000147591
0.145435	21	0.969567	0.000169931	0.0257656	0.000150897
0.145589	22	0.970595	0.000360719	0.0241244	0.000304721
0.145464	23	0.969761	0.000159125	0.0250283	0.000141878
0.145409	24	0.96939	0.000340574	0.0266465	0.000237213
0.145448	25	0.969654	0.000349012	0.0256495	0.000262332
0.145353	26	0.969017	0.000165427	0.0251395	0.000145338
0.145348	27	0.968987	0.000165216	0.0254482	0.000147166
0.189983	0	0.949916	0.000696644	0.043282	0.000524495
0.193501	1	0.967505	0.000301576	0.0312789	0.000227532
0.194006	2	0.970028	0.000319193	0.0292095	0.000239137
0.193812	3	0.96906	0.000325365	0.0301404	0.000246292
0.193057	4	0.965284	0.000315072	0.0327685	0.00023502
0.189862	5	0.94931	0.000599547	0.0522979	0.000524559
0.186878	6	0.93439	0.000637138	0.0681589	0.000830747
0.190558	7	0.952792	0.00086615	0.0399225	0.000755526
0.192257	8	0.961287	0.000260425	0.0289925	0.000262023
0.19254	9	0.9627	0.000659813	0.0276962	0.000525398
0.192591	10	0.962955	0.000280591	0.0278747	0.000253976
0.192491	11	0.962456	0.000519085	0.0297839	0.000359239
0.19306	12	0.965302	0.000531432	0.0277802	0.000356376
0.192949	13	0.964745	0.000224711	0.0288375	0.00019818
0.193012	14	0.965059	0.000222868	0.0286667	0.000193496
0.193219	15	0.966093	0.000458285	0.0275108	0.000326136
0.193469	16	0.967344	0.000443578	0.0269054	0.000317761
0.193469	17	0.967343	0.000185026	0.0266353	0.000164121
0.193511	18	0.967553	0.000190543	0.0274316	0.000165995
0.193457	19	0.967287	0.000204578	0.0285867	0.00017238
0.193388	20	0.966941	0.000213739	0.028439	0.00017664
0.193875	21	0.969377	0.000373058	0.0258989	0.000265339
0.193885	22	0.969426	0.00015988	0.0261985	0.000142633
0.19391	23	0.969548	0.000358795	0.0251631	0.000277094
0.193985	24	0.969923	0.000151577	0.0252512	0.000136643
0.193872	25	0.96936	0.000159426	0.0252303	0.000142957
0.193714	26	0.968571	0.000361781	0.026214	0.000266857
0.193664	27	0.968318	0.000160216	0.0260533	0.000142748
0.283755	0	0.945851	0.000675141	0.0511185	0.00075305
0.289312	1	0.964374	0.000320964	0.0387788	0.000322545
0.290619	2	0.968729	0.000359968	0.0358512	0.000332302
0.290338	3	0.967794	9.28596e-05	0.0377626	0.000136371
0.290206	4	0.967353	0.000373769	0.0321625	0.000365917
0.283343	5	0.944476	0.000642374	0.0604325	0.000736833
0.276952	6	0.923174	0.000679814	0.0763747	0.000937597
0.285051	7	0.950169	0.000833499	0.0406593	0.000660185
0.287127	8	0.957089	0.000283447	0.0307761	0.00027249
