0.659779	-3.24726	1.65083	-0.231313	-0.438279	
4.11416	-0.910617	3.54593	0.0174613	0.00985053	
15.341	-0.645167	9.6455	-0.195277	-0.0117074	
8.82635	-0.767338	6.52819	-0.106355	-0.0101248	
14.3768	-0.655404	9.17336	-0.150451	-0.00928433	
8.83318	-0.757298	6.45059	-0.110297	-0.0107825	
8.52193	-0.73759	6.06549	-0.0950983	-0.00948804	
11.8367	-0.653166	7.51815	-0.176384	-0.0140476	
8.86359	-0.766821	6.55228	-0.176701	-0.0190188	
11.5275	-0.656169	7.35052	-0.114539	-0.00896509	
12.6756	-0.659735	8.13683	-0.278116	-0.0215257	
12.7563	-0.648036	8.04637	-0.265528	-0.0205071	
12.3301	-0.628479	7.55091	-0.224046	-0.0178529	
8.48479	-0.727934	5.97093	-0.229211	-0.0270115	
7.63943	-0.920104	6.7152	-0.504117	-0.0682329	
11.6993	-0.654731	7.45561	-0.380536	-0.0329921	
12.8285	-0.644242	8.05658	-0.470697	-0.0374419	
8.55109	-0.716575	5.93301	-0.264258	-0.031619	
7.97161	-0.738217	5.68073	-0.279647	-0.0360797	
7.29057	-0.75662	5.30652	-0.298938	-0.0418783	
24.5264	-0.455335	11.0534	-0.498272	-0.0203265	
11.9632	-0.628876	7.36394	-0.14087	-0.0124743	
14.1124	-0.579028	8.02012	0.0899992	0.00586151	
11.8995	-0.584829	6.84266	0.20458	0.0157048	
8.8911	-0.737326	6.33162	0.393839	0.043805	
8.92676	-0.693753	6.00676	0.303037	0.0333706	
8.88042	-0.688462	5.92671	0.290609	0.0321202	
8.90078	-0.714571	6.15985	0.299207	0.0328345	
8.91497	-0.72761	6.27646	0.27972	0.0305706	
12.287	-0.628579	7.52676	0.23708	0.0182412	
12.8592	-0.63435	7.95055	0.282323	0.021049	
8.89443	-0.730261	6.28118	0.232021	0.0248424	
5.57536	-0.870076	4.63097	0.155552	0.0255249	
13.266	-0.641004	8.28431	0.191822	0.0132814	
8.84707	-0.745133	6.36093	0.117439	0.011071	
23.4358	-0.526705	12.1221	0.120111	0.00420994	
15.794	-0.623784	9.61739	0.216706	0.0125584	
9.02268	-0.796552	6.91648	0.134029	0.012711	
13.1143	-0.648456	8.28083	0.153157	0.0100636	
8.37432	-0.755079	6.09452	0.0700592	0.00573342	
5.47236	-0.876133	4.57374	0.0842282	0.0110296	
8.90175	-0.758412	6.5052	0.0203232	-0.00112769	
8.8192	-0.759047	6.46733	0.111988	0.0102317	
0.697715	-3.24795	1.73662	0.24318	0.43748	
0.228592	-8.56948	0.893881	-0.119472	-1.19452	
0.515784	-2.24081	0.967114	-0.0656832	-0.0757736	
0.753492	-1.97768	1.25598	-0.0400194	-0.0170379	
4.16247	-0.984767	3.89592	-0.0825521	-0.0129536	
1.51179	-1.46677	1.99349	-0.0495349	-0.0165228	
4.71402	-0.913686	4.11346	-0.121258	-0.0213761	
7.19543	-0.805696	5.59749	-0.112456	-0.0128105	
5.6709	-0.882799	4.79962	-0.142397	-0.0225499	
5.01269	-0.916448	4.38597	-0.0980235	-0.0163672	
5.93814	-0.873537	4.98202	-0.20423	-0.0331021	
