12.8834	-0.809993	10.8746	-3.60548	-0.261557	
14.2815	-0.508586	7.17797	-0.35064	-0.0254422	
2.22232	-1.22337	2.4824	-0.037763	-0.00881497	
3.16908	-1.00635	3.02766	-0.234048	-0.082674	
8.25212	-0.770398	6.10585	-0.145112	-0.0157558	
4.38324	-1.52089	6.46556	1.22131	0.290883	
10.9423	-1.13356	12.7227	-4.29283	-0.374854	
22.4342	-0.452841	10.0849	-0.553826	-0.0243991	
1.70971	-1.23585	1.95941	-0.0421714	-0.00538882	
8.08415	-0.767179	6.05764	-0.520051	-0.0655688	
4.82007	-0.949638	4.34362	-0.100083	-0.0140211	
2.74327	-1.19696	2.74173	-0.456615	-0.132008	
26.9041	-0.436145	6.44368	18.2482	0.829875	
19.1768	-0.132545	1.73015	-12.5466	-0.738431	
0.563641	-2.96652e-05	0.222391	-0.200006	0.231748	
0.557571	2.62081e-06	0.212146	-0.219487	0.108987	
16.104	-0.657121	10.4255	-0.63365	-0.0246786	
0.142739	-7.75235	0.486948	-0.313029	0.674835	
