291.26	-0.137994	40.2216	-2.02549	-0.00694833	
293.146	-0.149233	43.7328	0.121153	0.000425493	
294.207	-0.15936	46.8446	0.905891	0.0030946	
301.733	-0.176419	53.1635	-1.23189	-0.00407526	
292.648	-0.16213	47.4042	-0.0684864	-0.000215596	
293.424	-0.161272	47.2765	0.202689	0.000713802	
291.696	-0.1702	49.584	0.179364	0.000638566	
297.759	-0.177993	52.9262	-1.59906	-0.00536522	
296.321	-0.189233	55.9897	-2.39353	-0.00808049	
292.877	-0.162834	47.6374	0.00621938	4.30904e-05	
292.452	-0.170179	49.7109	-0.613424	-0.00207812	
292	-0.161314	47.0502	-0.766185	-0.00260814	
292.252	-0.168068	49.0554	-0.480132	-0.00162294	
293.515	-0.162999	47.7897	-0.121898	-0.000388802	
292.467	-0.172677	50.4361	-0.542355	-0.00183142	
292.695	-0.158953	46.4762	-0.349612	-0.00116718	
291.583	-0.168584	49.0966	-1.14904	-0.00392063	
293.564	-0.159611	46.8059	-0.06842	-0.00020422	
291.844	-0.171341	49.938	-0.679216	-0.00230524	
291.364	-0.169189	49.2325	-0.951448	-0.00324242	
291.911	-0.180345	52.5612	-1.018	-0.00346794	
290.24	-0.177588	51.4711	-1.32464	-0.00454347	
292.368	-0.177939	51.9461	-0.956152	-0.0032485	
292.15	-0.171043	49.901	-0.75971	-0.00257696	
294.568	-0.163471	48.1025	-0.899442	-0.00303014	
298.512	-0.175651	52.3628	-1.2762	-0.00425528	
291.319	-0.162306	47.2297	-0.871643	-0.00297128	
296.366	-0.159524	47.2282	-0.760412	-0.0025447	
292.053	-0.168745	49.2222	-0.649867	-0.00220085	
294.645	-0.156075	45.9402	0.480052	0.00165828	
296.504	-0.169671	50.2458	-1.24465	-0.00418435	
291.877	-0.161269	47.0182	-0.484928	-0.00164235	
293.514	-0.159875	46.8804	0.000296539	2.33819e-05	
291.646	-0.164755	47.9963	-0.719912	-0.00245197	
292.636	-0.169712	49.6024	-0.380232	-0.00128494	
291.9	-0.161789	47.1746	-0.91986	-0.00313785	
292.427	-0.156567	45.7375	-0.222787	-0.000743915	
297.839	-0.169988	50.5674	-0.32953	-0.00108571	
293.514	-0.153946	45.1501	0.279666	0.00097567	
296.123	-0.153849	45.5169	1.40001	0.00475455	
292.255	-0.165323	48.2665	-0.59009	-0.00200722	
292.559	-0.147653	43.1722	0.0338953	0.000135607	
292.757	-0.144801	42.3815	0.120932	0.000427014	
299.558	-0.0936951	28.12	2.71508	0.00907948	
