0.676823	-2.22115	0.497468	0.435489	0.992732	
15.4307	-0.211526	3.0385	0.00710436	-0.0214718	
20.2717	-0.188059	3.59197	-0.266919	-0.0323676	
20.1891	-0.185118	3.52548	-0.294861	-0.0346419	
24.4702	-0.172977	4.02185	-0.374848	-0.032412	
20.2234	-0.185194	3.53548	-0.294087	-0.0360271	
22.5141	-0.174265	3.72284	-0.363125	-0.0361577	
22.677	-0.174065	3.74856	-0.364926	-0.0366643	
22.368	-0.174224	3.69927	-0.445319	-0.0418169	
24.4415	-0.167916	3.91018	-0.436481	-0.038374	
22.6916	-0.17157	3.69966	-0.441171	-0.0424028	
21.9898	-0.173215	3.61682	-0.381041	-0.0416093	
23.444	-0.169288	3.77816	-0.420679	-0.0413675	
21.8896	-0.173218	3.60144	-0.43155	-0.0457568	
23.7604	-0.168106	3.80492	-0.443119	-0.0430536	
21.0952	-0.176206	3.52525	-0.383718	-0.0463009	
23.1301	-0.170591	3.75494	-0.445402	-0.0452279	
21.0809	-0.175653	3.51365	-0.389767	-0.0474448	
22.5432	-0.171444	3.67761	-0.416855	-0.0457318	
22.8884	-0.175156	3.80383	-0.43455	-0.0464936	
26.4297	-0.143877	3.732	-0.682785	-0.0442029	
29.6306	-0.14489	4.20463	-0.206986	-0.0123145	
1.21677	-1.50759	0.858756	0.584326	0.780199	
10.408	-0.234869	2.29493	0.195055	-0.0187414	
9.33796	-0.243133	2.09467	0.160124	-0.0265654	
12.9381	-0.217178	2.63595	0.0642977	-0.0279358	
11.4194	-0.227262	2.41869	0.0893629	-0.0302279	
11.1428	-0.232101	2.40583	0.0807719	-0.0330122	
12.3252	-0.21809	2.51793	-0.00463638	-0.0379976	
13.076	-0.214034	2.6267	0.0268987	-0.0337108	
15.3836	-0.202737	2.94269	-0.060493	-0.035699	
11.7449	-0.224207	2.45608	0.0056141	-0.0419111	
11.9276	-0.222069	2.4732	-0.00585451	-0.0430953	
13.0988	-0.211782	2.60549	-0.0407933	-0.0429124	
12.5367	-0.218435	2.56059	-0.0202608	-0.0439689	
10.6544	-0.231689	2.29046	0.0245897	-0.048788	
13.2551	-0.212517	2.64093	-0.040163	-0.0445937	
12.1942	-0.220575	2.5134	-0.0344612	-0.0488397	
13.2443	-0.215891	2.67711	-0.0319756	-0.044681	
14.1431	-0.210057	2.79096	-0.0403867	-0.0424773	
13.4515	-0.212986	2.68703	-0.0439444	-0.0448918	
13.2902	-0.219198	2.71904	-0.0646697	-0.0481217	
17.4144	-0.180337	3.06126	-0.189266	-0.035883	
18.8188	-0.181676	3.32123	-0.0376298	-0.00935711	
2.30729	-0.789428	1.34277	1.30925	0.70491	
0.357169	-1.18086	0.294269	0.577946	0.824219	
0.276347	-1.40359	0.216468	0.539716	0.635454	
0.299108	-1.26558	0.233105	0.570208	0.61847	
0.24583	-1.55399	0.211235	0.561498	0.613794	
7.95597	-0.204488	1.57926	0.912305	0.0533872	
10.6812	-0.194318	2.02042	0.83173	0.0309271	
5.44688	-0.255244	1.32748	0.646943	0.0250558	
8.66153	-0.216291	1.80302	0.644208	0.0141446	
11.0946	-0.199656	2.14319	0.616634	0.00852178	
15.0701	-0.186853	2.72966	0.412779	-0.00825734	
11.8493	-0.205271	2.3412	0.54457	0.000389528	
13.104	-0.200975	2.53378	0.41362	-0.00923391	
13.2163	-0.198748	2.5264	0.26271	-0.0214094	
13.1438	-0.207125	2.6109	0.274596	-0.0195707	
13.4331	-0.209138	2.68456	0.253416	-0.0202315	
12.8341	-0.215336	2.6314	0.202708	-0.0247694	
12.3719	-0.22008	2.58423	0.161014	-0.0279096	
11.1756	-0.229708	2.42315	0.166845	-0.0290792	
14.6748	-0.215674	3.00389	0.0618743	-0.0286295	
13.607	-0.202738	2.69706	0.0292539	-0.0240595	
15.386	-0.205643	3.07583	0.0212321	-0.00616457	

