1.38669   0.0813983   0.897389   0.163148   -0.0432711   
1.26931   -0.680817   0.543263   0.238525   -0.0655025   
6.43723   -0.293404   1.63872   0.0675546   -0.0447045   
1.98943   -0.506273   0.725886   0.150242   -0.121267   
9.54   -0.24962   2.14546   -0.061092   -0.0468723   
2.57586   -0.419823   0.83494   0.159091   -0.0942286   
4.16544   -0.326801   1.1348   0.0289036   -0.0970936   
1.89642   -0.478829   0.655428   0.209615   -0.126318   
2.53685   -0.420591   0.822174   0.165947   -0.118515   
8.516   -0.249848   1.9042   -0.12188   -0.070729   
1.96242   -0.463955   0.672863   0.252004   -0.118018   
2.17621   -0.450098   0.734786   0.241443   -0.125617   
2.23415   -0.440862   0.747207   0.233344   -0.133132   
4.25771   -0.328539   1.17522   0.0929138   -0.105748   
3.90376   -0.342568   1.11075   0.162716   -0.0994795   
2.63893   -0.40403   0.835862   0.254484   -0.12122   
7.50593   -0.253912   1.70411   -0.0252479   -0.0800538   
5.31155   -0.302089   1.38447   0.109224   -0.0902624   
44.9246   -0.133748   5.81368   -0.99521   -0.0350674   
3.40264   -0.373253   1.03553   0.242395   -0.108803   
46.574   -0.112645   5.18147   -1.64654   -0.0455314   
133.684   -0.0814362   10.8163   -0.959833   -0.00827449 
0.932445   0.202698   0.851988   0.0578542   0.0437581   
39.3404   -0.148501   5.64857   0.0381223   -0.00766755   
1.42948   -0.572112   0.571239   0.2859   -0.0608964   
34.4299   -0.161805   5.34073   0.0838583   -0.00799254   
78.0485   -0.118533   9.04171   -0.610354   -0.0127189   
3.89095   -0.359277   1.17503   0.18895   -0.0563741   
10.0679   -0.234462   2.16605   -0.0165762   -0.0431737   
4.53673   -0.334225   1.29879   0.178078   -0.056563   
3.22704   -0.389247   1.0273   0.236953   -0.0629416   
19.0881   -0.193306   3.47829   -0.110794   -0.0293207   
1.45095   -0.573661   0.583705   0.308155   -0.11257   
3.84641   -0.346153   1.1245   0.192298   -0.0769895   
6.1039   -0.288771   1.55253   0.196976   -0.0467157   
2.95794   -0.407936   0.973133   0.252581   -0.0872051   
8.20889   -0.259983   1.92207   0.103555   -0.0492277   
42.4532   -0.142567   5.85587   -0.703017   -0.0286421   
22.0929   -0.179489   3.76774   -0.229338   -0.0334349   
15.3837   -0.203646   2.93939   -0.0628222   -0.0377737   
5.21204   -0.316091   1.43246   0.233223   -0.0570017   
4.90355   -0.324484   1.37338   0.224808   -0.0657833   
51.099   -0.120509   6.07456   -0.983415   -0.0274179   
117.645   -0.0922666   10.7718   -0.605963   -0.00625644
0.335034   -1.4939e+09   0.226183   0.00072617   -3.10461e+09   
1.01119   -0.539068   0.40121   0.727512   0.519815   
1.28316   -0.428996   0.438426   0.852139   0.492089   
3.46451   -0.261081   0.798567   1.26384   0.284867   
1.10939   -0.486639   0.424505   0.70425   0.385754   
1.13211   -0.56663   0.487499   0.639044   0.298185   
52.4025   -0.10299   5.3272   2.73616   0.0450811   
133.013   -0.0704337   9.28651   7.64828   0.0547978   
68.8952   -0.100884   6.86609   1.71254   0.0190285   
67.7038   -0.110968   7.40306   1.58307   0.0172634   
137.368   -0.0846121   11.5219   1.9635   0.011326   
43.6052   -0.12732   5.43325   1.34086   0.0212444   
15.4338   -0.191301   2.81951   0.598791   0.0111491   
71.6836   -0.113641   8.00084   1.18705   0.0108521   
147.418   -0.0914493   13.324   1.51519   0.0074928   
76.7165   -0.116612   8.78843   0.558304   0.00184217   
14.5129   -0.214871   2.93691   0.467774   0.00423487   
62.0857   -0.126789   7.70226   0.43079   0.000561267   
22.9131   -0.186351   4.077   0.442404   0.00284222   
5.39609   -0.33246   1.57965   0.395789   0.00171716   
11.3134   -0.220002   2.3966   0.257648   -0.00239539   
17.5548   -0.195617   3.32423   0.0443546   -0.00288765  
