1.48820   -0.964687   1.81106   -0.445223       -0.155604
76.7422   -0.314382   24.0126   -0.511810       -0.00623281
0.400276  -2.62133    0.779254  -0.00207345     0.1.46934
165.732   -0.253167   41.8185   -0.644955       -0.00360896
1.38652   -1.52892    1.84451   0.0141463       0.0809647
311.376   -69.5328    1.76858   -485.795        -89.9398
