0.178126   -13.884   0.0941389   0.353496   0.0264392   
0.377887   -2.0067   0.207657   0.327232   -0.00852832   
0.498604   -1.46157   0.260299   0.336977   -0.0258022   
0.204714   -8.21454   0.113368   0.355178   -0.0851206   
0.308924   -2.76152   0.165043   0.36176   -0.0821118   
0.519714   -1.37349   0.266589   0.371455   -0.0458079   
0.211027   -9.32967   0.110727   0.386063   -0.180547   
0.476822   -1.62199   0.257864   0.381649   -0.096795   
0.617446   -1.22738   0.316674   0.393164   -0.0872538   
0.769121   -1.01908   0.382377   0.393543   -0.0800419   
0.191149   -15.8297   0.0952743   0.435366   -0.338816   
0.203405   -11.1072   0.104896   0.442511   -0.228865   
0.762737   -1.05252   0.382299   0.422873   -0.0875146   
0.495165   -1.65136   0.267934   0.440679   -0.103021   
0.611657   -1.31552   0.318191   0.447105   -0.099707   
0.555107   -1.47359   0.29855   0.458558   -0.0753866   
0.652534   -1.28377   0.343531   0.454741   -0.0820274   
0.237236   -8.99091   0.132667   0.483457   -0.0845544   
0.574426   -1.51559   0.31419   0.469264   -0.0456434   
0.623981   -1.46301   0.337692   0.470049   -0.065996   
3.55016   -0.38541   1.17471   0.255735   -0.0407383   
1.62871   -0.60938   0.731198   0.0902274   -0.028588   

